ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	vlan	inner_vlan
1476748802.226957	CLDIj915udFbfX3s13	172.17.3.201	46873	155.19.62.83	9090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748797.246130	Cz1Huv2FTTw7tycb0g	172.17.3.201	47248	155.19.62.83	9090	tcp	-	0.000841	740838877	1	SH	T	F	0	SAFFa	6	320	2	104	(empty)	162	-
1476748802.257798	CdwS3M3sBWgQAvq5Yc	172.17.3.201	64536	155.19.62.150	9340	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748802.294937	Cpq73E2pgEsdXVNg7d	172.17.3.201	40137	155.19.62.148	9490	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748739.292140	CW2QhgSezC3vJ3J84	147.248.1.35	63108	155.19.58.42	161	udp	snmp	3.007558	2558	1272	SF	F	F	0	Dd	25	3258	9	1524	(empty)	107	-
1476748502.307277	C1qwm534AZMetWZ3Kd	172.17.3.201	9431	155.19.62.148	9490	tcp	http	0.001940	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748502.116989	CCWPle333iNed4j2Cb	172.17.3.201	11255	155.19.62.148	9440	tcp	http	0.206870	55	2158	SF	T	F	0	ShADTadfFRFRR	14	810	6	2478	(empty)	365	-
1476748802.325373	CPawdh1H24dxAvBt35	172.17.3.201	53862	155.19.62.85	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748797.359451	C9qYybaBrQl16hCN8	172.17.3.201	43876	155.19.62.150	9540	tcp	http	0.002396	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748802.362239	CtAXHu36MjickClcR8	155.19.62.150	9540	172.17.3.201	2058	tcp	-	-	-	-	OTH	F	T	0	H	1	60	0	0	(empty)	161	-
1476748740.959726	CPQuB11Kpspi8VhgD2	147.248.1.45	51007	155.19.59.131	161	udp	snmp	1.430291	1954	2563	SF	F	F	0	Dd	18	2458	17	3039	(empty)	139	-
1476748494.407346	C8k7dA15mRce9h9d06	147.248.1.35	42583	155.19.62.91	49154	tcp	dce_rpc	8.010574	6626	4439	SF	F	F	0	ShADadtFff	34	7998	60	10870	(empty)	361	-
1476748802.421919	C25ELI2mRbatpoOJne	172.17.3.201	36238	155.19.62.152	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748502.424094	CukThGq1bUrmGfyLj	172.17.3.201	48919	155.19.62.150	9540	tcp	http	0.002173	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748802.478059	CHKo5c3r8DcmwET9A8	155.19.62.147	35678	158.13.136.71	8140	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	365	-
1476748792.487940	CikFyP3Yuc6Ba4i4nd	155.19.62.99	54847	214.3.88.60	53	udp	dns	0.000717	40	194	SF	F	F	0	Dd	1	68	2	250	(empty)	362	-
1476748792.488852	CZrTM61MtcjyAmy6Eb	155.19.62.99	53982	214.3.88.60	53	udp	dns	0.000613	112	113	SF	F	F	0	Dd	2	168	1	141	(empty)	362	-
1476748792.489697	CcDb4R3TubQxwaal4a	155.19.62.99	53580	214.3.88.60	53	udp	dns	0.000592	40	112	SF	F	F	0	Dd	1	68	2	168	(empty)	362	-
1476748502.491809	CQxpI4WCQ2SWkex76	172.17.3.201	35919	155.19.62.151	9090	tcp	http	0.006035	55	2158	SF	T	F	0	ShADadfF	7	427	5	493	(empty)	365	-
1476748797.496038	CtxOGT3SSRHuwRpQYa	172.17.3.201	18430	155.19.62.149	9390	tcp	-	0.002164	487709003	2158	RSTO	T	F	0	SADdfR	11	690	2	329	(empty)	162	-
1476748773.512095	Cw1Jjg4ziaqkXR9pK3	155.19.59.171	44395	158.13.136.71	8140	tcp	-	23.986727	349724394	1856124695	SF	F	F	1855761665	ShADadTtffF	420	39745	1488	2089797	(empty)	366	-
1476748502.512752	C9YVnL2U74aEANH8Th	172.17.3.201	36308	155.19.62.149	9390	tcp	-	0.000968	55	2158	SF	T	F	0	SADTadfFF	13	794	6	2470	(empty)	365	-
1476748725.940740	CZudVW21nOVNqIQwEa	147.248.1.45	54502	155.19.59.112	161	udp	snmp	16.573284	3888	8808	SF	F	F	0	Dd	29	4700	50	10208	(empty)	138	-
1476748494.468836	Ciz7fQ19BBf2FAYj7	147.248.1.35	42588	155.19.59.125	49154	tcp	dce_rpc	8.063263	10270	8659	SF	F	F	0	ShADadtFff	54	12442	98	20649	(empty)	138	-
1476748802.532674	Czhgpb1y8w0VL71Wed	172.17.3.201	34349	155.19.62.148	9090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	365	-
1476748797.526896	CI7auqOLrO8iYyAHi	155.19.59.108	36901	155.19.59.2	4900	tcp	-	0.009449	1060	2265	SF	F	F	2172	ShDTdAaFRfR	14	1862	5	361	(empty)	351	-
1476748802.548242	Cvbiqb1M7nPyDYLUIe	172.17.3.200	59882	155.19.62.87	9096	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748502.590610	CS0vib1QYqWgUm8oFb	172.17.3.200	23596	155.19.62.87	9096	tcp	ssl	0.007253	410	613	SF	T	F	0	ShADadtffF	8	834	16	2074	(empty)	361	-
1476748797.602418	C0W1TZ2M5rGCNbXos3	155.19.59.139	32067	155.19.59.2	4900	tcp	-	0.008768	1169146583	2265	RSTO	F	F	1802	ShDaAdTFR	20	2945	5	731	(empty)	139	-
1476748502.612354	CuK7DG34oG2N6nprm1	172.17.3.201	24871	155.19.62.148	9090	tcp	http	0.002084	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748502.612781	C25fVrEp6eywtUyb6	172.17.3.201	54695	155.19.62.151	9490	tcp	http	0.002276	54	2158	SF	T	F	1933	ShADTadfF	12	742	7	2530	(empty)	365	-
1476748797.612489	CAsHhc1hlTX5GtQqvh	172.17.3.201	29405	155.19.62.151	9490	tcp	-	0.002234	55	2158	RSTO	T	F	0	SADadfR	5	323	3	381	(empty)	365	-
1476748802.618961	CXtftU3KWF6VhAWEr6	172.17.3.201	44070	155.19.62.149	9540	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748502.624733	Cc1DYMzVejSbCPkza	172.17.3.201	23078	155.19.62.149	9540	tcp	-	0.002299	55	1933	SF	T	F	0	SADTadfFF	11	690	4	1576	(empty)	365	-
1476748797.640102	CcXy5R3wxfVqxhcKH2	172.17.3.201	38940	155.19.62.148	9140	tcp	http	0.002882	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748797.702905	CVTP8oOT9qp7HY3m1	155.19.62.151	9540	172.17.3.201	29823	tcp	-	0.001600	0	0	RSTRH	F	T	0	Aar	1	52	2	104	(empty)	161	-
1476748502.725205	CSNkMF3XempUfzbmwe	172.17.3.201	57706	155.19.62.151	9540	tcp	-	0.002094	55	2158	SF	T	F	0	DdfAFa	3	211	3	381	(empty)	365	-
1476748802.727261	CL6gofa3VdC6zJFWa	172.17.3.201	14669	155.19.62.150	9290	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748502.729222	C6JBPQY3nbGtmrCv1	172.17.3.201	52813	155.19.62.150	9290	tcp	http	0.002152	55	2158	SF	T	F	0	ShADadFfRR	7	403	6	2478	(empty)	365	-
1476748405.239442	CIs4A14b8wWlygfLm2	155.19.59.184	55590	155.29.177.138	5723	tcp	-	97.524650	2364	1536759054	SF	F	F	0	ADaFff	5	557	6	240	(empty)	176	-
1476748502.560835	CNnB093ycWVtfXhl13	147.248.1.45	64793	155.19.59.180	135	tcp	dce_rpc,ntlm	0.222695	1524	1355	SF	F	F	0	ShADdtaFf	8	1856	9	3096	(empty)	366	-
1476748797.801525	CLX1G31h29xBdd8AJ	172.17.3.201	29813	155.19.59.130	8095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	139	-
1476748797.817910	CoNO701Vp7l3FJegpc	172.17.3.201	2085	155.19.62.148	9290	tcp	http	0.002877	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748797.833107	Coc0kb2yfl3S5mWZFf	172.17.3.201	60712	155.19.62.150	9390	tcp	http	0.001900	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748802.847411	CyuAy6jWTiiMyo2j2	172.17.3.201	20755	155.19.62.150	9390	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748502.845212	CsYDmc5ImJn5QqZbe	172.17.3.201	48319	155.19.62.148	9290	tcp	http	0.002926	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748502.846053	CAP6se3AnjFr5dWDpg	172.17.3.201	64425	155.19.62.150	9390	tcp	http	0.002259	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748802.857410	CQEKtm4xm4dekgCr8d	172.17.3.201	56479	155.19.62.148	9540	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748797.880400	Ct5Pxw14CXD2q1EYxd	172.17.3.201	23160	155.19.59.130	9010	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748502.886058	COHoV03Gdmtjlau7V7	172.17.3.201	38336	155.19.62.148	9540	tcp	http	0.002203	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748797.934319	CIbo3p2Ev7jeYpBNbk	155.19.59.185	53229	155.29.177.139	5723	tcp	-	3.009430	0	0	S0	F	F	0	S	2	104	0	0	(empty)	176	-
1476748802.944578	CWPJ9iaEtS9WIa9o6	172.17.3.201	56004	155.19.62.150	9440	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748405.476420	CNZNIm3rQL7q37MMy8	155.29.177.138	5723	155.19.58.21	64025	tcp	-	97.484192	580	0	SF	F	F	0	DAfFFa	7	494	2	80	(empty)	2115	-
1476748797.955738	CwXH2h16rXFsyYwP67	155.19.57.4	44881	155.19.59.2	4900	tcp	-	0.009442	1044	2265	SF	F	F	1507315998	ShADTadtFFRffR	30	3300	24	5514	(empty)	351	-
1476748502.992095	CHUnPI1fwffdQHsH74	172.17.3.201	42893	155.19.62.149	9140	tcp	-	0.001984	967406667	2159	S2	T	F	2159	SAhDaFF	10	638	3	164	(empty)	162	-
1476748798.029114	ChwfENC1iXIG5Efmj	155.19.62.149	9140	172.17.3.201	21418	tcp	-	-	-	-	OTH	F	T	0	H	1	60	0	0	(empty)	161	-
1476748501.982368	C32WwX2KTzYwR1Aa93	147.248.1.46	57074	155.29.191.3	135	tcp	dce_rpc,ntlm	1.050458	1522	1356	SF	F	F	0	ShADTdaFFf	15	3680	7	2688	(empty)	14	-
1476748803.047889	CQEnuF3sDyNTAxJt4	172.17.3.201	65197	155.19.62.150	9490	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748803.074311	CwMzzk2yfzUZ4Lvcq4	172.17.3.201	50694	155.19.62.149	9190	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748798.087052	C4e52G1yF0lq2DBnVg	172.17.3.201	18879	155.19.62.149	9190	tcp	http	0.003050	263459598	2158	SF	T	F	1368	ShADdfFa	9	586	5	1058	(empty)	162	-
1476748503.094278	CZbJmp4d4ilNveQ81g	172.17.3.201	3914	155.19.62.150	9490	tcp	http	0.002191	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748503.095353	CwImnn1bcpWD1s2Kd4	172.17.3.201	33460	155.19.62.149	9190	tcp	-	0.002883	54	2159	S2	T	F	1594	ShADTdFa	10	638	3	729	(empty)	365	-
1476748793.122223	CGWUi73VIyPHA254hd	147.248.1.35	137	155.19.59.185	137	udp	dns	-	-	-	S0	F	F	0	D	1	78	0	0	(empty)	366	-
1476748503.178825	CweRHuYLyBkrAe5cd	172.17.3.201	36892	155.19.62.151	9240	tcp	-	0.002344	55	565	OTH	T	F	0	SdA	2	112	1	617	(empty)	365	-
1476748503.208343	Cz2DyRD2y0wpKeAA	172.17.3.201	30098	155.19.62.149	9490	tcp	-	0.001352	55	565	SHR	T	F	0	Adf	3	156	2	669	(empty)	365	-
1476748743.233181	CsPHXY3vFJ3wSpkGhh	147.248.1.45	8	155.19.62.132	0	icmp	-	0.000147	23	23	OTH	F	F	0	-	1	51	1	51	(empty)	364	-
1476748793.243180	C68Mv14cvjFPpIiAy7	155.19.58.18	53749	214.3.88.60	53	udp	dns	0.000817	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748793.243682	CJ2B9K3DGnfqneso69	155.19.57.5	53040	214.3.88.60	53	udp	dns	0.000762	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748798.241344	CZ3V1n3DeAQin83eCh	172.17.3.201	27688	155.19.62.85	9010	tcp	-	0.002518	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	162	-
1476748798.244818	Cp7vB74e7RiQq6XdAf	155.19.62.85	9095	172.17.3.201	13904	tcp	-	-	-	-	RSTOS0	F	T	0	R	1	40	0	0	(empty)	361	-
1476748743.249038	CIrBbd1Bz0WxuhBJP	147.248.1.45	8	155.19.59.115	0	icmp	-	0.000498	46	46	OTH	F	F	0	-	2	102	2	102	(empty)	107	-
1476748743.253726	CwZnyk19yGITEba5ba	147.248.1.45	8	155.19.59.153	0	icmp	-	0.000177	23	23	OTH	F	F	0	-	1	51	1	51	(empty)	139	-
1476748798.256225	CHxOc6n6OZU5HrAD	155.19.59.115	40837	155.19.59.2	4900	tcp	-	0.009662	1060	2265	SF	F	F	1159	ShADTadtFffR	12	1529	17	5271	(empty)	351	-
1476748743.273448	CzC5nIvRgIIEtPJM	147.248.1.45	51007	155.19.59.153	161	udp	snmp	-	-	-	SHR	F	F	0	^d	0	0	1	150	(empty)	107	-
1476748503.284265	CRmUAo29TPjAL5KOB3	172.17.3.201	48021	155.19.62.151	9290	tcp	-	0.000644	55	2158	SF	T	F	0	DhdfAFa	3	211	4	781	(empty)	365	-
1476748803.303720	Co3PYa4sXH1pfz6KOk	172.17.3.201	36487	155.19.62.150	9090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748793.304407	CPxXtX3rkxQv7lCQXa	155.19.58.18	54415	214.3.88.60	53	udp	dns	0.000666	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748794.883955	CLY8dA10wdm6iAOpub	147.248.1.45	57038	155.19.59.185	135	tcp	dce_rpc	3.423306	1419295918	849782535	RSTO	F	F	849782719	ShADdTRR	7	548	3	376	(empty)	107	-
1476748794.890547	Ck8aL44S7tbgzPukR4	147.248.1.45	57039	155.19.59.185	135	tcp	dce_rpc,ntlm	3.416981	1545146601	108955094	SF	F	F	108956302	ShADdTatFf	11	1976	8	2004	(empty)	107	-
1476748503.308521	Cno2ga3nWDNTmoZgM2	172.17.3.201	59378	155.19.62.150	9090	tcp	http	0.001983	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748502.567696	CC55OY3wUcv3odjqD6	147.248.1.45	64796	155.19.59.180	49154	tcp	dce_rpc	0.742080	6313	4158	SF	F	F	0	ShADadtFff	31	7565	59	10644	(empty)	366	-
1476748798.315276	C6JzPj2FMRPjqTtzA2	155.19.59.156	49023	155.19.59.2	4900	tcp	ssl	0.008832	1060	2265	SF	F	F	0	ShADadtFRff	15	1836	24	5794	(empty)	351	-
1476748729.879589	CWUnTKjoVWbifN4Ej	147.248.1.45	51007	155.19.62.114	161	udp	snmp	13.483638	4592	5329	SF	F	F	0	Dd	44	5824	39	6421	(empty)	107	-
1476748793.375467	CtbadUJAvfcFUI7Pa	10.10.164.98	50072	214.3.88.60	53	udp	dns	0.000672	51	108	SF	T	F	0	Dd	1	79	1	136	(empty)	136	-
1476748803.376263	CzhbDW1Me9W1BK80jk	155.19.58.18	40369	158.13.136.71	8140	tcp	-	0.000007	0	0	S1	F	F	0	Sh	1	60	1	60	(empty)	2115	-
1476748793.377056	CYQong3XBsRgTS7xze	10.10.164.98	52502	214.3.88.60	53	udp	dns	0.000544	44	126	SF	T	F	0	Dd	1	72	1	154	(empty)	10	-
1476748793.378870	CT8dkH22vVpN1zRIcl	10.10.164.98	52604	214.3.88.60	53	udp	dns	-	-	-	SHR	T	F	0	^d	0	0	1	63	(empty)	10	-
1476748793.379231	CVIEvf12UZYFlsmjx9	10.10.164.98	41389	214.3.88.62	53	udp	dns	0.000553	70	35	SF	T	F	0	Dd	2	126	1	63	(empty)	10	-
1476748793.380412	CiOwPV32fcmKASJEv8	10.10.164.98	37511	214.3.88.60	53	udp	dns	0.000254	35	35	SF	T	F	0	Dd	1	63	1	63	(empty)	10	-
1476748793.381252	Ca25BHXWuSpItBNqk	10.10.164.98	34423	214.3.88.62	53	udp	dns	0.000480	35	35	SF	T	F	0	Dd	1	63	1	63	(empty)	10	-
1476748793.388441	C08Wi33ZG7Lgd4n2wi	155.19.58.18	56527	214.3.88.60	53	udp	dns	0.000510	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748803.419451	CnQn4f4siAAZXvIIje	172.17.3.201	23773	155.19.62.150	9140	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748503.422096	CljK6E28XE31U2arD5	172.17.3.201	37429	155.19.62.150	9140	tcp	http	0.001958	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748793.455315	C57eBw4hEuYdmpl7u4	155.19.59.179	58919	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	150	(empty)	10	-
1476748793.471299	CSV8VA2JsqQpRRDC5h	155.19.58.18	43817	214.3.88.60	53	udp	dns	0.000680	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748803.548739	CcLOZ9VBK7OEEYXKc	172.17.3.201	41998	155.19.62.150	9240	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748798.556376	C1XHpB45dcnbxZMlzf	172.17.3.201	9876	155.19.62.150	9240	tcp	http	0.001820	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748503.570886	CNtXkf1ICS0VTP6eS4	172.17.3.201	56264	155.19.62.150	9240	tcp	http	0.002023	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748793.579059	CS0QJFmpiLn3WNMkc	155.19.58.18	40266	214.3.88.60	53	udp	dns	0.000642	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748501.549995	CxaoM727ZMcutVEVM4	155.19.57.5	30778	10.10.164.102	22	tcp	-	2.051932	1229306596	221	SH	F	T	0	SADTadFF	12	2633	5	336	(empty)	135	-
1476748793.624435	C5DqmG3xz5R0jh7ANd	155.19.58.18	51740	214.3.88.60	53	udp	dns	0.000678	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748503.673165	C81dWz3GetnOcWKQE4	172.17.3.201	47271	155.19.62.151	9140	tcp	-	0.001584	55	1933	OTH	T	F	0	Ad	2	104	2	2037	(empty)	365	-
1476748793.708399	C4Amcp4gCZQVo3wtlg	155.19.58.18	52391	214.3.88.60	53	udp	dns	0.000699	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476745201.017315	CbDh7y1WRJF7Pr5Dwl	155.19.57.5	19132	10.10.164.102	22	tcp	-	2.740357	1722	2584	S3	F	T	1682	^hAdtaDff	3	160	19	4996	(empty)	135	-
1476748793.769760	CTSnpD1R5QQGdXSHM1	155.19.58.18	32948	214.3.88.60	53	udp	dns	0.000691	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748503.774754	ClZ9uJ9Cl8zzQClu1	172.17.3.201	38795	155.19.62.151	9190	tcp	-	0.002097	54	2159	S2	T	F	2159	ShADTF	9	586	1	60	(empty)	365	-
1476748787.639707	CoA55B3s5w0WjXd0Be	155.19.59.172	43369	158.13.136.71	8140	tcp	ssl	11.139043	4263	26673	SF	F	F	0	ShADTadtffFF	35	10354	60	56482	(empty)	522	-
1476748503.795258	CiwlZRheVopPCFA93	172.17.3.200	24663	155.19.59.2	7799	tcp	ssl	0.003562	346	564	SF	T	F	0	ShADTadfFF	19	1688	10	1092	(empty)	351	-
1476748798.802910	CYNTKF4D0UBgXwjio4	172.17.3.201	51765	155.19.59.138	9010	tcp	-	3.999429	0	0	S0	T	F	0	S	2	120	0	0	(empty)	139	-
1476748798.823641	Cz4Q5M3qTDT5DO5iDc	172.17.3.200	56325	155.19.62.83	8065	tcp	-	0.000209	0	0	REJ	T	F	0	Sr	1	60	1	40	(empty)	361	-
1476748798.819769	CjCsr51JABOD2d1wLb	155.19.59.135	59364	155.19.59.2	4900	tcp	-	0.009969	2037857741	2265	SF	F	F	2516	ShADTdtafFfRR	15	1058	14	1968	(empty)	139	-
1476748793.873272	ClydId1vhXaNsEwzYg	155.19.58.18	37026	214.3.88.60	53	udp	dns	0.001955	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748503.875901	CQu2uvZGPjmQRlnJa	172.17.3.201	8715	155.19.62.151	9340	tcp	-	0.003980	408400699	2159	S2	T	F	1594	ShADdF	8	534	2	677	(empty)	162	-
1476748503.895537	CyJaVl4Z6fR9fTaYW8	155.19.59.3	7799	172.17.3.200	26867	tcp	-	0.003713	564	149	OTH	F	T	0	ADad	4	665	3	262	(empty)	161	-
1476748798.903998	CLhbny4oPotaUDcGq6	172.17.3.200	18153	155.19.62.85	9010	tcp	-	0.000450	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748798.904059	Ck1znMXKzHeLI5sre	172.17.3.200	62026	155.19.62.85	9095	tcp	-	0.000433	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748798.923371	CKCNgrsGficIRzdAh	172.17.3.200	27959	155.19.62.84	9050	tcp	-	0.000420	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748798.953087	COn6ts3mtSBegRoFtc	155.19.59.124	40803	155.19.59.2	4900	tcp	-	0.009593	2119197932	648023989	SF	F	F	648024586	ShADdtTaFfR	17	2068	13	3276	(empty)	138	-
1476748793.974634	CZ2FBU3StkeRqEfZzc	155.19.58.18	58279	214.3.88.60	53	udp	dns	0.000723	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748803.980587	CpckGb2kVwQt9NFTJk	172.17.3.200	4813	155.19.62.82	8065	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748503.979158	COgBmH2A4mYNV1RSPf	172.17.3.201	14134	155.19.62.151	9390	tcp	-	0.002010	54	2159	S2	T	F	2159	ShADTF	10	638	1	60	(empty)	365	-
1476748803.980718	CHF4NR2nH9fUrqpmMg	172.17.3.200	58405	155.19.62.85	9050	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748799.001397	CujqvS1V1piJgNtiH	172.17.3.200	47811	155.19.62.82	8065	tcp	-	0.000365	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748799.001350	CpHAwP25xs4CHspllc	172.17.3.200	62183	155.19.62.85	9050	tcp	-	0.000405	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	162	-
1476748794.016800	CguG5j1KyPxg3NAHY4	155.19.58.18	59235	214.3.88.60	53	udp	dns	0.000672	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748504.075578	C3t2t24EdO5GsG3jie	172.17.3.201	35723	155.19.62.151	9440	tcp	-	0.002250	55	2158	S3	T	F	0	ShdfA	2	112	4	1006	(empty)	365	-
1476748804.102155	CcTCYcjrA3AkWqZ57	147.248.1.45	57124	155.19.59.162	135	tcp	-	-	-	-	S0	F	F	0	S	1	52	0	0	(empty)	107	-
1476748794.122504	C0IVNBJPXvlkTCuQj	155.19.58.18	53863	214.3.88.60	53	udp	dns	0.000696	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748728.916885	CbsnFtNEEBMb5xmba	147.248.1.35	63108	155.19.62.158	161	udp	snmp	15.263382	4598	6360	SF	F	F	0	Dd	42	5774	46	7648	(empty)	107	-
1476748794.185515	CuyAOU3Tlz2MowH515	155.19.58.18	40315	214.3.88.60	53	udp	dns	0.000777	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748744.117749	CXQVrF21qSxQoFKZn9	147.248.1.45	51007	155.19.62.147	161	udp	snmp	0.097052	1540	2182	SF	F	F	0	Dd	14	1932	16	2630	(empty)	365	-
1476748504.289697	CS1tcf2Aats7JMdgl	155.19.59.130	13873	155.19.62.84	9100	tcp	http	0.002263	793	153	SF	F	F	0	ShADadtffF	6	1113	14	1050	(empty)	361	-
1476748804.296876	Cig6m223kFxOr30iwd	155.19.62.84	9100	155.19.59.130	13964	tcp	-	-	-	-	OTH	F	F	0	H	1	60	0	0	(empty)	139	-
1476748794.341271	CgBW3RyUCsBiyEW04	155.19.58.18	40082	214.3.88.60	53	udp	dns	0.001249	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748794.348292	CYyo6KkdN7KYqWfje	155.19.58.18	49103	214.3.88.60	53	udp	dns	0.000656	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748799.143830	CYNLw41fIXcAacCTh5	155.19.59.104	26810	206.39.172.170	443	tcp	-	0.215234	0	289858375	SF	F	F	0	ShAFaff	8	424	4	212	(empty)	160	-
1476748799.376057	CXC93t313s3QjMGuS5	172.17.3.200	34866	155.19.59.138	9010	tcp	-	4.001618	0	0	S0	T	F	0	S	2	120	0	0	(empty)	139	-
1476748794.429628	CUsLJm4abSMGcH3TNh	155.19.58.18	53836	214.3.88.60	53	udp	dns	0.000591	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748799.462914	CtpDeK2KsK7BAdJQV6	172.17.3.201	8237	155.19.62.87	9096	tcp	-	0.006251	410	1209801296	SF	T	F	0	ShADadtffF	8	834	16	2074	(empty)	361	-
1476748794.495862	CgtlkL2dPX1uXG5nNj	155.19.58.18	49530	214.3.88.60	53	udp	dns	0.000122	86	266	SF	F	F	0	^dD	2	142	2	322	(empty)	10	-
1476748804.537753	CsuLLd3tGJOyYR6634	172.17.3.200	59719	155.19.62.150	9540	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748794.592402	CKTAQH3DBwJWSQjrug	155.19.58.18	40286	214.3.88.60	53	udp	dns	0.000530	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748799.637506	ChLKLR1uYa515nBdyl	172.17.3.200	28665	155.19.62.149	9440	tcp	-	0.003470	55	2158	RSTO	T	F	2159	ShADR	7	427	1	60	(empty)	162	-
1476748504.656076	CkvW9D1pQ3bb57dlEi	172.17.3.200	1395	155.19.62.82	9090	tcp	-	0.002903	4294967296	4294967296	SF	T	F	0	ShAFFff	7	372	4	224	(empty)	361	-
1476748504.656480	ChDxTC1xeitc9WBgd	155.19.62.149	9440	172.17.3.200	35555	tcp	-	0.002928	0	0	OTH	F	T	0	Ha	1	60	2	104	(empty)	161	-
